customer_id,age,gender,loyalty_tier,signup_year,preferred_store
CUST013535,30,F,Bronze,2022,LA-Pasadena
CUST013536,52,F,Silver,2023,Phoenix-Central
CUST013537,48,F,Bronze,2021,Phoenix-Central
CUST013538,28,M,Silver,2023,Houston-Galleria
CUST013539,32,Other,Gold,2020,NYC-Brooklyn
CUST013540,52,M,Gold,2023,Phoenix-Central
CUST013541,40,F,Gold,2021,Phoenix-Central
CUST013542,42,F,Silver,2022,Phoenix-Central
CUST013543,18,M,Gold,2022,Houston-Heights
CUST013544,47,M,Silver,2021,NYC-Brooklyn
CUST013545,42,F,Bronze,2021,Miami-Brickell
CUST013546,37,F,Platinum,2023,LA-Pasadena
CUST013547,43,F,Bronze,2021,Phoenix-Central
CUST013548,32,F,Bronze,2021,Chicago-Oak Park
CUST013549,29,F,Bronze,2022,LA-Pasadena
CUST013550,34,M,Silver,2022,Phoenix-Central
CUST013551,31,F,Silver,2020,LA-Pasadena
CUST013552,68,F,Silver,2022,LA-Pasadena
CUST013553,50,M,Bronze,2023,NYC-Brooklyn
CUST013554,24,F,Bronze,2021,Miami-Brickell
CUST013555,66,M,Bronze,2021,NYC-Brooklyn
CUST013556,31,F,Bronze,2022,NYC-Manhattan
CUST013557,38,F,Bronze,2020,NYC-Manhattan
CUST013558,50,F,Bronze,2023,Chicago-Oak Park
CUST013559,18,F,Platinum,2021,NYC-Brooklyn
CUST013560,34,F,Gold,2022,Houston-Galleria
CUST013561,29,M,Bronze,2022,LA-Pasadena
CUST013562,40,F,Bronze,2022,Chicago-Oak Park
CUST013563,43,M,Gold,2023,Miami-Brickell
CUST013564,36,F,Silver,2022,NYC-Manhattan
CUST013565,36,F,Gold,2023,Chicago-Oak Park
CUST013566,52,F,Gold,2022,Chicago-Loop
CUST013567,42,M,Bronze,2023,NYC-Manhattan
CUST013568,38,M,Bronze,2020,NYC-Brooklyn
CUST013569,40,F,Bronze,2023,Chicago-Oak Park
CUST013570,63,M,Silver,2022,Chicago-Oak Park
CUST013571,40,M,Gold,2023,Houston-Galleria
CUST013572,30,M,Bronze,2021,LA-Pasadena
CUST013573,18,M,Gold,2022,NYC-Manhattan
CUST013574,18,F,Silver,2022,Phoenix-Central
CUST013575,31,F,Silver,2023,LA-Downtown
CUST013576,36,F,Silver,2022,NYC-Manhattan
CUST013577,30,F,Silver,2023,LA-Downtown
CUST013578,42,M,Silver,2021,Chicago-Loop
CUST013579,30,F,Gold,2022,LA-Downtown
CUST013580,25,F,Silver,2023,Phoenix-Central
CUST013581,46,F,Bronze,2022,Chicago-Oak Park
CUST013582,57,F,Silver,2021,Houston-Galleria
CUST013583,22,M,Silver,2022,NYC-Manhattan
CUST013584,41,F,Gold,2023,NYC-Brooklyn
CUST013585,18,M,Bronze,2023,Chicago-Oak Park
CUST013586,18,F,Bronze,2021,Phoenix-Central
CUST013587,29,F,Bronze,2021,Miami-Brickell
CUST013588,53,M,Gold,2020,LA-Pasadena
CUST013589,27,M,Bronze,2020,Phoenix-Central
CUST013590,26,F,Bronze,2020,Chicago-Oak Park
CUST013591,38,M,Silver,2023,Houston-Heights
CUST013592,38,M,Silver,2021,Chicago-Oak Park
CUST013593,27,F,Silver,2021,Miami-Brickell
CUST013594,65,M,Bronze,2023,NYC-Brooklyn
CUST013595,34,M,Silver,2023,Chicago-Oak Park
CUST013596,39,M,Bronze,2022,Houston-Galleria
CUST013597,32,F,Bronze,2020,Chicago-Oak Park
CUST013598,44,F,Silver,2022,Houston-Galleria
CUST013599,55,F,Bronze,2023,NYC-Manhattan
CUST013600,61,F,Bronze,2023,Houston-Galleria
CUST013601,27,M,Bronze,2021,Houston-Galleria
CUST013602,53,M,Silver,2023,Houston-Galleria
CUST013603,45,M,Silver,2021,Houston-Galleria
CUST013604,51,M,Gold,2023,LA-Downtown
CUST013605,36,M,Bronze,2023,Phoenix-Central
CUST013606,35,M,Bronze,2020,LA-Downtown
CUST013607,51,F,Platinum,2021,Houston-Heights
CUST013608,51,M,Bronze,2022,LA-Downtown
CUST013609,59,F,Gold,2021,Houston-Galleria
CUST013610,40,F,Bronze,2023,LA-Downtown
CUST013611,36,F,Bronze,2021,Phoenix-Central
CUST013612,18,F,Silver,2023,LA-Pasadena
CUST013613,18,F,Bronze,2020,Chicago-Loop
CUST013614,32,M,Silver,2023,LA-Downtown
CUST013615,22,F,Bronze,2022,LA-Pasadena
CUST013616,49,M,Bronze,2020,Miami-Brickell
CUST013617,19,F,Silver,2020,Miami-Brickell
CUST013618,30,F,Gold,2020,NYC-Manhattan
CUST013619,31,F,Silver,2022,Houston-Galleria
CUST013620,54,M,Bronze,2023,Phoenix-Central
CUST013621,29,F,Platinum,2023,Chicago-Oak Park
CUST013622,44,Other,Bronze,2022,LA-Pasadena
CUST013623,40,M,Bronze,2022,Houston-Heights
CUST013624,50,M,Bronze,2023,Houston-Galleria
CUST013625,49,M,Gold,2022,NYC-Brooklyn
CUST013626,37,F,Bronze,2023,LA-Pasadena
CUST013627,18,F,Bronze,2020,NYC-Manhattan
CUST013628,34,M,Bronze,2020,Miami-Brickell
CUST013629,37,F,Bronze,2020,NYC-Brooklyn
CUST013630,42,F,Bronze,2023,NYC-Manhattan
CUST013631,27,M,Bronze,2023,Miami-Brickell
CUST013632,53,F,Bronze,2023,LA-Downtown
CUST013633,38,F,Bronze,2021,Houston-Galleria
CUST013634,25,M,Bronze,2020,Miami-Brickell
CUST013635,31,F,Bronze,2020,NYC-Brooklyn
CUST013636,64,M,Bronze,2021,LA-Pasadena
CUST013637,47,M,Silver,2023,LA-Downtown
CUST013638,52,M,Silver,2020,LA-Downtown
CUST013639,23,M,Bronze,2023,Phoenix-Central
CUST013640,28,F,Bronze,2021,LA-Downtown
CUST013641,28,M,Bronze,2020,LA-Downtown
CUST013642,40,M,Gold,2020,NYC-Brooklyn
CUST013643,35,Other,Gold,2020,Houston-Heights
CUST013644,31,M,Silver,2022,LA-Pasadena
CUST013645,32,M,Gold,2023,NYC-Manhattan
CUST013646,26,M,Bronze,2023,LA-Pasadena
CUST013647,35,F,Silver,2020,Phoenix-Central
CUST013648,53,M,Silver,2022,LA-Downtown
CUST013649,18,M,Bronze,2021,Phoenix-Central
CUST013650,42,F,Silver,2021,NYC-Manhattan
CUST013651,57,M,Bronze,2022,LA-Pasadena
CUST013652,35,F,Gold,2021,Chicago-Oak Park
CUST013653,30,F,Bronze,2021,NYC-Manhattan
CUST013654,50,F,Bronze,2023,Houston-Galleria
CUST013655,24,M,Bronze,2022,Miami-Brickell
CUST013656,37,F,Bronze,2023,Houston-Heights
CUST013657,23,M,Bronze,2022,Phoenix-Central
CUST013658,18,M,Bronze,2021,NYC-Brooklyn
CUST013659,35,F,Bronze,2021,Chicago-Loop
CUST013660,20,M,Silver,2020,Houston-Galleria
CUST013661,37,M,Silver,2023,Chicago-Loop
CUST013662,53,F,Bronze,2022,Phoenix-Central
CUST013663,63,M,Bronze,2022,Houston-Heights
CUST013664,39,M,Silver,2022,Miami-Brickell
CUST013665,52,F,Bronze,2023,Houston-Heights
CUST013666,43,M,Bronze,2021,Phoenix-Central
CUST013667,32,F,Bronze,2023,Houston-Heights
CUST013668,18,F,Bronze,2020,NYC-Brooklyn
CUST013669,60,M,Bronze,2020,Phoenix-Central
CUST013670,23,M,Gold,2023,Miami-Brickell
CUST013671,57,M,Silver,2020,Houston-Galleria
CUST013672,45,M,Platinum,2022,LA-Pasadena
CUST013673,24,M,Silver,2022,Chicago-Loop
CUST013674,42,F,Bronze,2021,NYC-Manhattan
CUST013675,67,M,Silver,2023,NYC-Manhattan
CUST013676,59,F,Gold,2021,LA-Pasadena
CUST013677,30,M,Gold,2020,LA-Pasadena
CUST013678,28,M,Silver,2021,LA-Pasadena
CUST013679,39,M,Bronze,2023,LA-Downtown
CUST013680,35,M,Silver,2023,Houston-Galleria
CUST013681,54,F,Bronze,2021,LA-Pasadena
CUST013682,48,F,Bronze,2022,Miami-Brickell
CUST013683,18,Other,Bronze,2022,Phoenix-Central
CUST013684,44,M,Bronze,2023,Houston-Heights
CUST013685,35,M,Bronze,2022,Phoenix-Central
CUST013686,38,F,Platinum,2023,Houston-Galleria
CUST013687,41,F,Silver,2020,LA-Downtown
CUST013688,54,M,Silver,2022,NYC-Brooklyn
CUST013689,51,M,Gold,2023,Chicago-Oak Park
CUST013690,27,F,Bronze,2020,Houston-Heights
CUST013691,37,M,Silver,2021,Chicago-Oak Park
CUST013692,31,F,Silver,2023,LA-Downtown
CUST013693,18,M,Bronze,2023,NYC-Manhattan
CUST013694,36,F,Bronze,2020,LA-Downtown
CUST013695,63,F,Silver,2022,Phoenix-Central
CUST013696,18,F,Gold,2022,Chicago-Loop
CUST013697,37,M,Bronze,2020,Miami-Brickell
CUST013698,37,F,Silver,2021,Phoenix-Central
CUST013699,42,F,Silver,2020,NYC-Brooklyn
CUST013700,24,M,Gold,2023,LA-Downtown
CUST013701,18,F,Gold,2022,Chicago-Oak Park
CUST013702,18,M,Bronze,2020,Phoenix-Central
CUST013703,56,F,Silver,2022,LA-Downtown
CUST013704,24,F,Platinum,2020,Chicago-Loop
CUST013705,31,F,Bronze,2023,Chicago-Loop
CUST013706,67,F,Silver,2022,NYC-Manhattan
CUST013707,27,M,Silver,2022,Chicago-Oak Park
CUST013708,42,F,Bronze,2022,Houston-Galleria
CUST013709,52,F,Silver,2021,Houston-Galleria
CUST013710,52,M,Bronze,2021,Houston-Galleria
CUST013711,19,F,Bronze,2020,Phoenix-Central
CUST013712,28,M,Silver,2021,Miami-Brickell
CUST013713,42,M,Silver,2020,Miami-Brickell
CUST013714,65,F,Gold,2020,LA-Pasadena
CUST013715,27,M,Bronze,2022,NYC-Brooklyn
CUST013716,31,M,Silver,2021,NYC-Manhattan
CUST013717,43,M,Bronze,2020,Houston-Heights
CUST013718,46,F,Silver,2020,Chicago-Loop
CUST013719,47,M,Gold,2021,Chicago-Loop
CUST013720,26,M,Gold,2020,LA-Downtown
CUST013721,30,M,Silver,2021,LA-Downtown
CUST013722,41,M,Bronze,2023,Chicago-Oak Park
CUST013723,55,M,Platinum,2020,LA-Downtown
CUST013724,34,F,Bronze,2022,Chicago-Oak Park
CUST013725,37,F,Bronze,2023,Houston-Heights
CUST013726,23,F,Bronze,2023,LA-Pasadena
CUST013727,64,F,Silver,2021,Chicago-Oak Park
CUST013728,40,M,Gold,2021,Miami-Brickell
CUST013729,53,M,Gold,2021,Houston-Heights
CUST013730,38,F,Silver,2022,NYC-Brooklyn
CUST013731,39,M,Silver,2021,LA-Pasadena
CUST013732,18,F,Gold,2021,LA-Downtown
CUST013733,18,M,Silver,2023,Chicago-Oak Park
CUST013734,55,F,Bronze,2021,LA-Pasadena
CUST013735,39,M,Platinum,2020,LA-Downtown
CUST013736,40,F,Platinum,2023,Chicago-Oak Park
CUST013737,20,Other,Silver,2022,Chicago-Oak Park
CUST013738,25,M,Silver,2023,Chicago-Oak Park
CUST013739,52,M,Gold,2021,Chicago-Loop
CUST013740,62,M,Silver,2021,Houston-Heights
CUST013741,29,M,Bronze,2020,LA-Downtown
CUST013742,47,F,Platinum,2023,NYC-Manhattan
CUST013743,40,Other,Silver,2023,NYC-Manhattan
CUST013744,36,F,Silver,2023,Miami-Brickell
CUST013745,63,F,Bronze,2022,LA-Downtown
CUST013746,31,F,Bronze,2022,NYC-Manhattan
CUST013747,55,M,Bronze,2021,NYC-Brooklyn
CUST013748,43,F,Bronze,2021,Houston-Galleria
CUST013749,37,F,Bronze,2020,LA-Pasadena
CUST013750,57,M,Silver,2022,Chicago-Oak Park
CUST013751,42,F,Bronze,2023,Houston-Heights
CUST013752,36,F,Bronze,2022,LA-Downtown
CUST013753,57,M,Bronze,2021,NYC-Brooklyn
CUST013754,55,F,Silver,2021,LA-Pasadena
CUST013755,54,M,Gold,2022,Chicago-Loop
CUST013756,18,M,Bronze,2021,Chicago-Loop
CUST013757,44,M,Bronze,2023,Phoenix-Central
CUST013758,40,F,Bronze,2022,NYC-Manhattan
CUST013759,37,M,Silver,2021,Phoenix-Central
CUST013760,46,M,Silver,2021,LA-Pasadena
CUST013761,41,M,Gold,2020,Phoenix-Central
CUST013762,47,M,Gold,2020,Chicago-Loop
CUST013763,34,F,Silver,2021,NYC-Brooklyn
CUST013764,58,F,Bronze,2021,Chicago-Loop
CUST013765,48,M,Bronze,2020,Houston-Heights
CUST013766,45,M,Bronze,2021,Chicago-Loop
CUST013767,44,M,Bronze,2021,NYC-Manhattan
CUST013768,54,F,Bronze,2021,Miami-Brickell
CUST013769,52,F,Bronze,2021,Houston-Heights
CUST013770,36,M,Bronze,2022,Phoenix-Central
CUST013771,51,M,Bronze,2022,Miami-Brickell
CUST013772,40,M,Gold,2021,Houston-Heights
CUST013773,64,F,Silver,2023,Chicago-Loop
CUST013774,53,M,Bronze,2022,Miami-Brickell
CUST013775,29,F,Bronze,2022,NYC-Manhattan
CUST013776,70,F,Silver,2022,LA-Pasadena
CUST013777,18,M,Platinum,2023,LA-Pasadena
CUST013778,46,M,Bronze,2022,LA-Pasadena
CUST013779,28,F,Gold,2022,NYC-Brooklyn
CUST013780,64,M,Gold,2022,Chicago-Loop
CUST013781,41,F,Gold,2023,LA-Downtown
CUST013782,26,F,Silver,2023,Houston-Galleria
CUST013783,34,M,Bronze,2023,Phoenix-Central
CUST013784,28,F,Bronze,2020,Houston-Heights
CUST013785,33,M,Silver,2022,Houston-Galleria
CUST013786,33,M,Platinum,2022,Houston-Galleria
CUST013787,27,F,Silver,2021,LA-Pasadena
CUST013788,41,F,Bronze,2021,NYC-Brooklyn
CUST013789,43,M,Bronze,2023,LA-Pasadena
CUST013790,24,F,Bronze,2021,LA-Downtown
CUST013791,18,M,Platinum,2022,Chicago-Oak Park
CUST013792,42,F,Bronze,2022,LA-Pasadena
CUST013793,45,M,Bronze,2022,Chicago-Loop
CUST013794,48,M,Silver,2023,Chicago-Loop
CUST013795,45,F,Bronze,2023,Houston-Galleria
CUST013796,60,F,Bronze,2022,LA-Pasadena
CUST013797,51,M,Bronze,2021,Houston-Galleria
CUST013798,75,Other,Silver,2020,Houston-Galleria
CUST013799,80,M,Bronze,2020,Chicago-Oak Park
CUST013800,18,F,Bronze,2022,Houston-Galleria
CUST013801,18,F,Silver,2020,LA-Downtown
CUST013802,37,F,Silver,2021,LA-Pasadena
CUST013803,45,M,Silver,2021,Houston-Heights
CUST013804,36,F,Silver,2020,Houston-Heights
CUST013805,47,F,Silver,2023,Chicago-Oak Park
CUST013806,34,M,Gold,2023,LA-Pasadena
CUST013807,28,F,Bronze,2021,NYC-Manhattan
CUST013808,30,M,Bronze,2021,NYC-Manhattan
CUST013809,35,M,Silver,2020,Houston-Heights
CUST013810,49,F,Bronze,2020,Houston-Galleria
CUST013811,31,M,Bronze,2022,Chicago-Loop
CUST013812,33,F,Bronze,2022,Houston-Heights
CUST013813,45,M,Gold,2023,Chicago-Oak Park
CUST013814,35,M,Gold,2022,Houston-Galleria
CUST013815,53,F,Bronze,2020,Chicago-Loop
CUST013816,25,F,Bronze,2023,NYC-Brooklyn
CUST013817,22,F,Bronze,2023,Houston-Heights
CUST013818,42,M,Bronze,2023,Chicago-Loop
CUST013819,43,M,Bronze,2023,Houston-Heights
CUST013820,25,F,Bronze,2023,Houston-Heights
CUST013821,56,F,Silver,2022,Chicago-Loop
CUST013822,64,F,Platinum,2023,NYC-Manhattan
CUST013823,29,F,Bronze,2022,Miami-Brickell
CUST013824,58,M,Bronze,2022,Miami-Brickell
CUST013825,18,F,Silver,2021,Miami-Brickell
CUST013826,53,M,Bronze,2022,NYC-Manhattan
CUST013827,25,M,Bronze,2020,Chicago-Loop
CUST013828,51,M,Bronze,2022,NYC-Brooklyn
CUST013829,24,F,Silver,2021,Houston-Galleria
CUST013830,37,F,Bronze,2021,Houston-Galleria
CUST013831,26,M,Bronze,2022,Houston-Heights
CUST013832,35,F,Silver,2023,Chicago-Loop
CUST013833,63,M,Bronze,2023,Houston-Galleria
CUST013834,36,F,Gold,2023,Houston-Galleria
CUST013835,67,F,Bronze,2022,Phoenix-Central
CUST013836,32,F,Bronze,2023,Chicago-Loop
CUST013837,58,F,Bronze,2020,NYC-Manhattan
CUST013838,18,F,Gold,2022,Phoenix-Central
CUST013839,33,F,Bronze,2021,LA-Downtown
CUST013840,30,F,Bronze,2020,Miami-Brickell
CUST013841,59,F,Bronze,2022,Miami-Brickell
CUST013842,40,M,Platinum,2020,Houston-Heights
CUST013843,18,F,Platinum,2023,LA-Pasadena
CUST013844,19,M,Silver,2023,Chicago-Oak Park
CUST013845,23,F,Bronze,2021,Miami-Brickell
CUST013846,51,M,Bronze,2020,LA-Pasadena
CUST013847,49,F,Bronze,2023,LA-Downtown
CUST013848,33,M,Bronze,2023,Houston-Galleria
CUST013849,30,M,Platinum,2023,Miami-Brickell
CUST013850,48,M,Silver,2022,Houston-Heights
CUST013851,22,F,Bronze,2023,LA-Pasadena
CUST013852,44,F,Gold,2023,Houston-Heights
CUST013853,43,M,Bronze,2020,Phoenix-Central
CUST013854,34,M,Silver,2023,NYC-Manhattan
CUST013855,43,F,Bronze,2023,Houston-Heights
CUST013856,39,F,Bronze,2022,Houston-Galleria
CUST013857,44,M,Bronze,2021,Chicago-Oak Park
CUST013858,19,F,Bronze,2023,LA-Downtown
CUST013859,46,F,Gold,2020,Phoenix-Central
CUST013860,52,M,Gold,2023,Chicago-Oak Park
CUST013861,42,F,Bronze,2020,Miami-Brickell
CUST013862,46,M,Gold,2022,Houston-Heights
CUST013863,36,F,Bronze,2022,LA-Downtown
CUST013864,50,F,Bronze,2020,Miami-Brickell
CUST013865,38,F,Bronze,2020,LA-Pasadena
CUST013866,21,Other,Bronze,2021,NYC-Manhattan
CUST013867,49,M,Bronze,2021,NYC-Manhattan
CUST013868,18,F,Silver,2021,LA-Pasadena
CUST013869,41,F,Silver,2022,LA-Downtown
CUST013870,32,F,Bronze,2022,NYC-Manhattan
CUST013871,31,F,Bronze,2022,Phoenix-Central
CUST013872,40,M,Silver,2021,Houston-Heights
CUST013873,28,M,Gold,2022,NYC-Manhattan
CUST013874,45,M,Bronze,2022,NYC-Brooklyn
CUST013875,38,F,Bronze,2022,Phoenix-Central
CUST013876,29,M,Gold,2023,NYC-Brooklyn
CUST013877,56,F,Silver,2023,NYC-Manhattan
CUST013878,40,M,Gold,2023,NYC-Manhattan
CUST013879,46,F,Bronze,2022,Houston-Heights
CUST013880,57,M,Gold,2021,Houston-Heights
CUST013881,57,F,Gold,2020,Chicago-Oak Park
CUST013882,46,M,Bronze,2022,NYC-Manhattan
CUST013883,33,M,Bronze,2022,Chicago-Oak Park
CUST013884,18,M,Silver,2022,Chicago-Loop
CUST013885,40,F,Bronze,2022,LA-Downtown
CUST013886,53,F,Bronze,2022,NYC-Brooklyn
CUST013887,42,F,Bronze,2021,NYC-Manhattan
CUST013888,18,F,Bronze,2023,Houston-Galleria
CUST013889,50,F,Gold,2023,Houston-Galleria
CUST013890,51,F,Bronze,2020,NYC-Brooklyn
CUST013891,33,F,Bronze,2022,LA-Downtown
CUST013892,51,M,Silver,2023,LA-Downtown
CUST013893,46,M,Silver,2022,Miami-Brickell
CUST013894,28,F,Bronze,2022,Phoenix-Central
CUST013895,55,M,Bronze,2023,NYC-Manhattan
CUST013896,20,M,Bronze,2023,NYC-Manhattan
CUST013897,37,F,Gold,2022,Miami-Brickell
CUST013898,35,M,Bronze,2021,NYC-Manhattan
CUST013899,26,F,Bronze,2023,LA-Downtown
CUST013900,42,F,Platinum,2023,Houston-Heights
CUST013901,56,M,Bronze,2020,NYC-Brooklyn
CUST013902,55,M,Gold,2022,LA-Downtown
CUST013903,48,M,Silver,2022,Houston-Galleria
CUST013904,18,F,Bronze,2020,LA-Downtown
CUST013905,19,F,Platinum,2023,Houston-Galleria
CUST013906,40,F,Bronze,2023,NYC-Manhattan
CUST013907,37,M,Gold,2020,Miami-Brickell
CUST013908,31,M,Bronze,2022,Chicago-Oak Park
CUST013909,64,F,Bronze,2021,Chicago-Oak Park
CUST013910,39,F,Bronze,2021,LA-Pasadena
CUST013911,45,M,Bronze,2020,Chicago-Oak Park
CUST013912,51,M,Bronze,2022,Phoenix-Central
CUST013913,38,M,Bronze,2023,Miami-Brickell
CUST013914,74,M,Bronze,2022,NYC-Brooklyn
CUST013915,24,F,Bronze,2021,Chicago-Loop
CUST013916,29,F,Bronze,2020,Miami-Brickell
CUST013917,24,M,Silver,2020,Houston-Heights
CUST013918,59,F,Silver,2021,NYC-Manhattan
CUST013919,49,M,Silver,2022,Miami-Brickell
CUST013920,30,M,Silver,2023,LA-Downtown
CUST013921,25,M,Bronze,2023,NYC-Brooklyn
CUST013922,57,M,Bronze,2020,NYC-Brooklyn
CUST013923,43,M,Silver,2021,LA-Downtown
CUST013924,57,F,Bronze,2022,Houston-Heights
CUST013925,37,F,Silver,2022,LA-Downtown
CUST013926,45,F,Bronze,2021,LA-Downtown
CUST013927,42,F,Bronze,2023,Chicago-Oak Park
CUST013928,29,M,Bronze,2022,NYC-Manhattan
CUST013929,35,M,Silver,2022,LA-Pasadena
CUST013930,21,M,Gold,2023,Chicago-Oak Park
CUST013931,44,M,Silver,2021,Houston-Galleria
CUST013932,48,M,Silver,2022,LA-Downtown
CUST013933,51,Other,Silver,2023,NYC-Brooklyn
CUST013934,47,Other,Gold,2023,Houston-Galleria
CUST013935,36,F,Gold,2020,LA-Downtown
CUST013936,59,F,Bronze,2020,Chicago-Loop
CUST013937,50,F,Bronze,2022,Miami-Brickell
CUST013938,57,F,Gold,2020,NYC-Manhattan
CUST013939,58,F,Silver,2022,Phoenix-Central
CUST013940,36,M,Bronze,2023,Miami-Brickell
CUST013941,43,Other,Silver,2020,Miami-Brickell
CUST013942,48,F,Bronze,2020,LA-Downtown
CUST013943,21,M,Gold,2022,Chicago-Loop
CUST013944,22,F,Silver,2023,NYC-Manhattan
CUST013945,19,F,Gold,2022,Chicago-Loop
CUST013946,36,F,Silver,2023,Chicago-Oak Park
CUST013947,33,M,Bronze,2022,Houston-Heights
CUST013948,18,F,Platinum,2021,Phoenix-Central
CUST013949,40,M,Bronze,2021,NYC-Brooklyn
CUST013950,36,M,Silver,2022,Chicago-Loop
CUST013951,54,M,Bronze,2021,NYC-Manhattan
CUST013952,66,M,Bronze,2021,Phoenix-Central
CUST013953,44,M,Silver,2021,Houston-Heights
CUST013954,28,F,Silver,2022,NYC-Manhattan
CUST013955,47,F,Gold,2023,Miami-Brickell
CUST013956,38,F,Gold,2023,LA-Downtown
CUST013957,34,M,Bronze,2022,Phoenix-Central
CUST013958,25,F,Gold,2021,Houston-Galleria
CUST013959,31,F,Gold,2022,Houston-Galleria
CUST013960,35,F,Platinum,2020,Houston-Heights
CUST013961,49,F,Gold,2022,LA-Downtown
CUST013962,45,M,Silver,2022,NYC-Manhattan
CUST013963,63,M,Gold,2021,Houston-Heights
CUST013964,47,F,Silver,2021,Houston-Galleria
CUST013965,43,M,Bronze,2023,Houston-Galleria
CUST013966,33,M,Gold,2020,Houston-Heights
CUST013967,23,M,Bronze,2022,Houston-Heights
CUST013968,30,F,Bronze,2022,NYC-Brooklyn
CUST013969,28,F,Bronze,2022,NYC-Brooklyn
CUST013970,18,F,Bronze,2020,NYC-Brooklyn
CUST013971,23,F,Gold,2023,LA-Pasadena
CUST013972,60,M,Bronze,2022,Chicago-Oak Park
CUST013973,43,M,Silver,2022,Houston-Galleria
CUST013974,32,F,Silver,2022,Chicago-Loop
CUST013975,43,F,Silver,2020,NYC-Manhattan
CUST013976,18,F,Bronze,2022,Chicago-Loop
CUST013977,41,F,Silver,2023,Chicago-Oak Park
CUST013978,55,M,Bronze,2021,Phoenix-Central
CUST013979,36,F,Platinum,2022,LA-Downtown
CUST013980,18,M,Bronze,2021,NYC-Manhattan
CUST013981,32,F,Gold,2023,Chicago-Oak Park
CUST013982,55,M,Bronze,2023,Houston-Heights
CUST013983,41,F,Bronze,2023,Chicago-Loop
CUST013984,18,F,Gold,2022,Phoenix-Central
CUST013985,71,M,Silver,2022,LA-Downtown
CUST013986,20,Other,Bronze,2023,LA-Pasadena
CUST013987,34,M,Silver,2021,Miami-Brickell
CUST013988,23,M,Bronze,2023,Houston-Galleria
CUST013989,23,M,Bronze,2023,Phoenix-Central
CUST013990,31,F,Bronze,2021,Chicago-Oak Park
CUST013991,46,F,Bronze,2021,LA-Downtown
CUST013992,56,F,Bronze,2023,LA-Downtown
CUST013993,32,F,Bronze,2021,LA-Downtown
CUST013994,23,F,Gold,2020,Chicago-Oak Park
CUST013995,44,F,Bronze,2020,LA-Pasadena
CUST013996,45,F,Bronze,2023,NYC-Manhattan
CUST013997,41,M,Bronze,2021,LA-Pasadena
CUST013998,41,F,Platinum,2021,Phoenix-Central
CUST013999,36,M,Bronze,2021,Chicago-Oak Park
CUST014000,39,M,Bronze,2022,NYC-Manhattan
CUST014001,35,F,Platinum,2021,LA-Pasadena
CUST014002,52,F,Bronze,2020,LA-Downtown
CUST014003,69,F,Bronze,2022,NYC-Manhattan
CUST014004,40,F,Silver,2022,Chicago-Loop
CUST014005,37,F,Bronze,2021,LA-Pasadena
CUST014006,41,F,Bronze,2022,Chicago-Loop
CUST014007,28,M,Silver,2022,Houston-Heights
CUST014008,48,M,Platinum,2022,Chicago-Oak Park
CUST014009,44,M,Platinum,2020,LA-Downtown
CUST014010,32,M,Silver,2021,Houston-Galleria
CUST014011,50,Other,Bronze,2023,NYC-Brooklyn
CUST014012,38,M,Silver,2020,Miami-Brickell
CUST014013,24,M,Gold,2023,Houston-Galleria
CUST014014,42,M,Silver,2021,Chicago-Loop
CUST014015,41,M,Bronze,2022,LA-Downtown
CUST014016,51,F,Platinum,2021,Houston-Galleria
CUST014017,49,Other,Gold,2022,NYC-Brooklyn
CUST014018,36,F,Bronze,2020,NYC-Manhattan
CUST014019,31,M,Silver,2023,Houston-Galleria
CUST014020,38,F,Gold,2020,Phoenix-Central
CUST014021,43,F,Bronze,2020,Phoenix-Central
CUST014022,44,M,Gold,2020,LA-Pasadena
CUST014023,42,F,Bronze,2023,Houston-Galleria
CUST014024,36,F,Bronze,2023,Chicago-Oak Park
CUST014025,51,F,Platinum,2021,LA-Pasadena
CUST014026,28,M,Platinum,2020,Miami-Brickell
CUST014027,72,F,Bronze,2023,NYC-Brooklyn
CUST014028,48,F,Gold,2020,Houston-Heights
CUST014029,22,F,Silver,2020,Phoenix-Central
CUST014030,40,M,Gold,2021,Chicago-Loop
CUST014031,48,M,Bronze,2021,Chicago-Oak Park
CUST014032,33,F,Platinum,2023,Chicago-Loop
CUST014033,18,F,Silver,2022,NYC-Manhattan
CUST014034,23,Other,Silver,2021,NYC-Brooklyn
CUST014035,45,F,Bronze,2023,LA-Downtown
CUST014036,18,M,Bronze,2023,Houston-Galleria
CUST014037,18,F,Bronze,2021,Houston-Heights
CUST014038,45,F,Bronze,2020,Chicago-Oak Park
CUST014039,34,F,Gold,2020,Houston-Galleria
CUST014040,28,F,Silver,2021,Chicago-Oak Park
CUST014041,31,M,Silver,2020,Houston-Galleria
CUST014042,18,M,Bronze,2021,LA-Downtown
CUST014043,44,M,Silver,2021,NYC-Brooklyn
CUST014044,26,M,Bronze,2023,Houston-Heights
CUST014045,30,F,Gold,2021,Chicago-Oak Park
CUST014046,42,M,Bronze,2022,LA-Downtown
CUST014047,34,F,Bronze,2022,NYC-Brooklyn
CUST014048,28,M,Bronze,2023,Chicago-Loop
CUST014049,18,F,Bronze,2022,Chicago-Oak Park
CUST014050,43,F,Silver,2021,NYC-Brooklyn
CUST014051,39,M,Silver,2021,Miami-Brickell
CUST014052,30,F,Bronze,2020,Houston-Heights
CUST014053,23,F,Gold,2020,Houston-Heights
